,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2025-03-01 00:01:00+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,USDT,[],True,{}
2025-03-03 02:45:00+00:00,99292.02639443,26.65312397,99265.37327046,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.65312397', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-03-03 02:45:00+00:00,99292.02639443,26.65312397,99265.37327046,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.65312397', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-03-03 02:45:00+00:00,99292.02639443,26.65312397,99265.37327046,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '26.65312397', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-03-03 02:47:00+00:00,96916.48325855,0.00000000,96916.48325855,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-03-03 02:47:00+00:00,96916.48325855,0.00000000,96916.48325855,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-03-03 03:05:00+00:00,96320.21890854,22.44759906,96297.77130948,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.44759906', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-03-03 03:05:00+00:00,96320.21890854,22.44759906,96297.77130948,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.44759906', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-03-03 03:05:00+00:00,96320.21890854,22.44759906,96297.77130948,USDT,BINANCE-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '22.44759906', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{}
2025-03-03 03:15:00+00:00,98085.22182437,0.00000000,98085.22182437,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
2025-03-03 03:15:00+00:00,98085.22182437,0.00000000,98085.22182437,USDT,BINANCE-001,MARGIN,USDT,[],False,{}
