scenario_id,family,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,actual_entry_price,opened_ts_ns,opened_bar_index,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome,forced_exit_reason
LRB-1708975380000000000-000077,SRR,SHORT,1708975440000000000,2024-02-26,19,1708975500000000000,54316.9,54435.2,54517.9,53461.8,OPPOSING_INTERNAL_LIQUIDITY,54463.2,155.37999999999994,14.901,79075.66199845,2372.2698599534997,159.19759128000035,5.638729159043292,0.0007,54435.100000000006,1708975500000000000,1164,54518.0,1708976280000000000,2024-02-26,19,13.0,-2371.75000017,-0.0015229144430706323,-0.9997808597612458,STOP,
LRB-1708976280000000000-000078,SRR,SHORT,1708976340000000000,2024-02-26,19,1708976400000000000,54403.1,54401.8,54545.5,54020.0,OPPOSING_INTERNAL_LIQUIDITY,54505.5,134.35499999999993,10.449,76703.91199828,2301.1173599484,220.21154387999673,1.3882321272248803,0.0007,54401.7,1708976400000000000,1179,54545.6,1708976700000000000,2024-02-26,19,5.0,-2300.48433639,-0.002645137927675081,-0.9997249060089598,STOP,
LRB-1708980000000000000-000082,SRR,SHORT,1708980060000000000,2024-02-26,20,1708980120000000000,54494.8,54526.0,54620.3,54321.0,OPPOSING_INTERNAL_LIQUIDITY,54535.3,71.7400000000005,13.057,74403.42766189,2232.1028298567,170.94163744000218,0.7523450806134876,0.0007,54525.9,1708980120000000000,1241,54620.4,1708980300000000000,2024-02-26,20,3.0,-2231.47276737,-0.001733121323994652,-0.9997177269441747,STOP,
LRB-1708985760000000000-000091,SRR,SHORT,1708985820000000000,2024-02-26,22,1708985880000000000,54752.5,54805.2,54858.4,54585.7,OPPOSING_INTERNAL_LIQUIDITY,54839.9,43.02000000000044,16.628,72171.95489452,2165.1586468356,130.2061491200012,1.0961569093673131,0.0007,54805.100000000006,1708985880000000000,1337,54585.8,1708986360000000000,2024-02-26,22,8.0,2373.25408036,0.004001452419574144,1.096110940336189,OTHER_EXIT,
LRB-1708986960000000000-000093,SRR,LONG,1708987140000000000,2024-02-26,22,1708987200000000000,54557.2,54546.4,54526.899999999994,54806.3,OPPOSING_INTERNAL_LIQUIDITY,54540.9,46.655000000000655,23.275,74545.20897488,2236.3562692464,96.08368732000369,1.9061831941359184,0.0007,54546.55023415682,1708987200000000000,1359,54526.8,1708987320000000000,2024-02-26,22,2.0,-2236.76425869,-0.00036208035287354216,-1.000182434905033,STOP,
LRB-1708989000000000000-000096,SRR,LONG,1708989060000000000,2024-02-26,23,1708989120000000000,54616.3,54614.9,54577.6,54766.8,OPPOSING_INTERNAL_LIQUIDITY,54595.9,40.36499999999978,19.034,72308.44471619,2169.2533414857,113.96392956000012,0.6592683342008251,0.0007,54615.01879268678,1708989120000000000,1391,54577.487144058,1708989180000000000,2024-02-26,23,1.0,-2169.2365106,-0.0006872038032476727,-0.9999922411617962,STOP,
LRB-1709009160000000000-000116,SRR,LONG,1709009280000000000,2024-02-27,4,1709009340000000000,55976.3,55939.1,55936.3,56175.100000000006,OPPOSING_INTERNAL_LIQUIDITY,55957.7,56.51499999999978,25.87,70139.20820559,2104.1762461677,81.3339651599985,1.9342480068508063,0.0007,55939.20262466177,1709009340000000000,1728,55936.2,1709009400000000000,2024-02-27,4,1.0,-2103.62956613,-5.367657243736014e-05,-0.9997401928480585,STOP,
LRB-1709013180000000000-000120,SRR,SHORT,1709013240000000000,2024-02-27,5,1709013300000000000,56131.0,56183.8,56282.0,55835.2,OPPOSING_INTERNAL_LIQUIDITY,56273.3,56.80499999999993,11.52,68035.57863946,2041.0673591838,177.17049107999594,1.5238807453443337,0.0007,56183.7,1709013300000000000,1794,56282.1,1709014020000000000,2024-02-27,6,12.0,-2040.4922112,-0.0017513976473603815,-0.9997182121495344,STOP,
LRB-1709014020000000000-000121,SRR,SHORT,1709014200000000000,2024-02-27,6,1709014260000000000,56265.5,56299.9,56325.100000000006,56103.5,OPPOSING_INTERNAL_LIQUIDITY,56277.5,48.524999999999636,18.996,65995.08642826,1979.8525928477998,104.21948739999343,1.127597371007688,0.0007,56299.8,1709014260000000000,1810,56325.2,1709015100000000000,2024-02-27,6,14.0,-1980.09555,-0.0004511561319932607,-1.0001227147683003,STOP,
LRB-1709016300000000000-000124,SRR,SHORT,1709016360000000000,2024-02-27,6,1709016420000000000,56474.4,56455.3,56498.0,56258.6,OPPOSING_INTERNAL_LIQUIDITY,56489.0,50.02999999999993,15.745,64014.99087826,1920.4497263478,121.96971167999466,0.964176010422537,0.0007,56455.2,1709016420000000000,1846,56258.700000000004,1709017440000000000,2024-02-27,7,17.0,1851.61625115,0.0034806359733025962,0.9641576271154447,OTHER_EXIT,
LRB-1709021700000000000-000129,SRR,SHORT,1709021760000000000,2024-02-27,8,1709021820000000000,56318.2,56319.9,56390.5,56051.7,OPPOSING_INTERNAL_LIQUIDITY,56372.0,44.80999999999985,13.201,65866.60712941,1975.9982138822998,149.6820693599969,1.2649469693302238,0.0007,56319.8,1709021820000000000,1936,56390.6,1709022000000000000,2024-02-27,8,3.0,-1976.15379328,-0.0012571067368846414,-1.0000787345841748,STOP,
LRB-1709022300000000000-000130,SRR,SHORT,1709022420000000000,2024-02-27,8,1709022480000000000,56399.9,56435.4,56440.1,56247.100000000006,OPPOSING_INTERNAL_LIQUIDITY,56410.9,38.295000000000435,22.851,63890.45333613,1916.7136000838998,83.87642451999987,1.302180566530461,0.0007,56435.299999999996,1709022480000000000,1947,56440.2,1709022540000000000,2024-02-27,8,1.0,-1917.49253535,-8.682508997031035e-05,-1.0004063910571022,STOP,
LRB-1709031240000000000-000142,SRR,SHORT,1709031300000000000,2024-02-27,10,1709031360000000000,56628.3,56615.0,56677.299999999996,56406.1,OPPOSING_INTERNAL_LIQUIDITY,56666.7,56.46000000000131,13.109,61972.96080078,1859.1888240233998,141.8214217600005,0.9137211317715748,0.0007,56614.899999999994,1709031360000000000,2095,56406.2,1709034360000000000,2024-02-27,11,50.0,1698.73278007,0.003686308727914332,0.913695670993674,TARGET,
LRB-1709035740000000000-000145,SRR,SHORT,1709035860000000000,2024-02-27,12,1709035920000000000,56637.5,56668.2,56764.6,56424.6,OPPOSING_INTERNAL_LIQUIDITY,56661.2,45.38499999999949,10.851,63671.69358085,1910.1508074254998,176.03378156000187,0.9329745605903397,0.0007,56668.1,1709035920000000000,2171,56764.700000000004,1709036340000000000,2024-02-27,12,7.0,-1909.80811896,-0.0017046627644125324,-0.9998205961203861,STOP,
LRB-1709036820000000000-000147,SRR,SHORT,1709036880000000000,2024-02-27,12,1709036940000000000,56873.8,56920.2,57169.5,56612.1,OPPOSING_INTERNAL_LIQUIDITY,56964.4,68.14999999999964,5.626,61761.88546189,1852.8565638567,329.31475640000036,0.6936445621116974,0.0007,56920.1,1709036940000000000,2188,57169.6,1709037180000000000,2024-02-27,12,4.0,-1852.99505654,-0.004383337344804384,-1.0000747454962253,STOP,
LRB-1709043300000000000-000155,SRR,LONG,1709043360000000000,2024-02-27,14,1709043420000000000,56826.8,56822.0,56775.9,57250.0,OPPOSING_INTERNAL_LIQUIDITY,56789.0,79.0299999999992,14.282,59908.89040535,1797.2667121605,125.84091432000018,2.764995803472954,0.0007,56822.1,1709043420000000000,2296,56775.8,1709043840000000000,2024-02-27,14,7.0,-1796.94024546,-0.0008148238097500028,-0.9998183537822789,STOP,
LRB-1709045220000000000-000158,SRR,LONG,1709045340000000000,2024-02-27,14,1709045400000000000,56790.0,56771.4,56658.1,57399.299999999996,OPPOSING_INTERNAL_LIQUIDITY,56780.5,124.72499999999964,9.038,58111.95015989,1743.3585047967001,192.8786654000057,2.8400264428622757,0.0007,56771.5,1709045400000000000,2329,56658.0,1709049360000000000,2024-02-27,15,66.0,-1743.4360747,-0.00199924257770184,-1.0000444945219737,STOP,
LRB-1709051220000000000-000161,SRR,SHORT,1709051340000000000,2024-02-27,16,1709051400000000000,56912.7,56895.3,57086.899999999994,56231.0,OPPOSING_INTERNAL_LIQUIDITY,56985.8,129.84500000000008,6.226,56368.51408519,1691.0554225557,271.5751313199989,2.1537744901641873,0.0007,56895.2,1709051400000000000,2429,57087.0,1709051640000000000,2024-02-27,16,4.0,-1690.90402404,-0.0033711103924408898,-0.9999104709912634,STOP,
LRB-1709051640000000000-000162,SRR,SHORT,1709051760000000000,2024-02-27,16,1709051820000000000,56986.2,56988.6,57121.5,56511.299999999996,OPPOSING_INTERNAL_LIQUIDITY,57076.5,100.53999999999978,7.7,54677.61006115,1640.3283018345,213.02030024000152,1.8667238265647879,0.0007,56988.5,1709051820000000000,2436,57121.6,1709052360000000000,2024-02-27,16,9.0,-1639.923439,-0.0023355589285557355,-0.9997531818270481,STOP,
LRB-1709054460000000000-000165,SRR,SHORT,1709054520000000000,2024-02-27,17,1709054580000000000,57216.0,57197.8,57260.4,57001.2,OPPOSING_INTERNAL_LIQUIDITY,57250.0,57.780000000000655,11.131,53037.68662215,1591.1305986645,142.9431556800002,0.8147343567866984,0.0007,57197.7,1709054580000000000,2482,57001.299999999996,1709055300000000000,2024-02-27,17,12.0,1296.3240517,0.0034337045021041314,0.8147188249588418,TARGET,
LRB-1709055660000000000-000167,SRR,LONG,1709055720000000000,2024-02-27,17,1709055780000000000,56908.8,56905.0,56683.9,57247.4,OPPOSING_INTERNAL_LIQUIDITY,56700.0,76.33000000000138,5.418,54334.01067385,1630.0203202155,300.81862551999694,0.8719317813070904,0.0007,56905.100000000006,1709055780000000000,2502,57057.100000000006,1709061180000000000,2024-02-27,19,90.0,391.32296028,0.0026711138368968683,0.240072442917929,TIMEOUT,TIMEOUT
LRB-1709066160000000000-000175,SRR,LONG,1709066220000000000,2024-02-27,20,1709066280000000000,57044.2,57039.5,57016.3,57204.899999999994,OPPOSING_INTERNAL_LIQUIDITY,57045.0,65.92999999999957,15.906,54725.33363413,1641.7600090239,103.21347792000351,0.8257537844627119,0.0007,57039.6,1709066280000000000,2677,57016.2,1709066340000000000,2024-02-27,20,1.0,-1642.12048836,-0.0004102413060400398,-1.000219568837174,STOP,
LRB-1709066520000000000-000176,SRR,LONG,1709066580000000000,2024-02-27,20,1709066640000000000,56898.2,56912.4,56844.700000000004,57204.899999999994,OPPOSING_INTERNAL_LIQUIDITY,56862.4,65.90499999999993,10.796,53083.21314577,1592.4963943731,147.5023893200031,1.4400979603060138,0.0007,56912.5,1709066640000000000,2683,56844.6,1709067300000000000,2024-02-27,20,11.0,-1592.73355612,-0.0011930595211948423,-1.000148924511062,STOP,
LRB-1709079420000000000-000187,SRR,LONG,1709079480000000000,2024-02-28,0,1709079540000000000,56942.8,56949.1,56901.7,57116.700000000004,OPPOSING_INTERNAL_LIQUIDITY,56907.5,33.409999999999854,12.137,51490.47958965,1544.7143876895,127.26837903999738,0.6879473177896172,0.0007,56949.2,1709079540000000000,2898,57116.6,1709080140000000000,2024-02-28,0,10.0,1062.64216978,0.0029394618361627814,0.6879214554150962,OTHER_EXIT,
LRB-1709080320000000000-000188,SRR,SHORT,1709080380000000000,2024-02-28,0,1709080440000000000,57103.5,57121.8,57132.3,56904.4,OPPOSING_INTERNAL_LIQUIDITY,57117.8,38.375000000001094,17.392,52553.12175943,1576.5936527829,90.64784899999388,1.5155534468336995,0.0007,57121.69415823366,1709080440000000000,2913,57132.40121895124,1709080560000000000,2024-02-28,0,2.0,-1577.19225876,-0.00018744298248446367,-1.0003796831073393,STOP,
LRB-1709108580000000000-000222,SRR,SHORT,1709108640000000000,2024-02-28,8,1709108700000000000,58626.6,58696.0,58858.899999999994,58226.899999999994,OPPOSING_INTERNAL_LIQUIDITY,58823.0,132.17500000000035,6.232,50975.92950067,1529.2778850200998,245.36241180000343,1.577478665784753,0.0007,58695.9,1709108700000000000,3384,58859.0,1709109720000000000,2024-02-28,8,17.0,-1529.26069576,-0.0027787290083293474,-0.9999887598844736,STOP,
LRB-1709123460000000000-000237,SRR,SHORT,1709123520000000000,2024-02-28,12,1709123580000000000,59300.0,59330.0,59374.8,59114.8,OPPOSING_INTERNAL_LIQUIDITY,59347.1,75.48499999999949,11.577,49446.66880491,1483.4000641472999,128.132187160005,1.0308778998289592,0.0007,59329.9,1709123580000000000,3632,59374.899999999994,1709123640000000000,2024-02-28,12,1.0,-1482.93682872,-0.0007584708553358884,-0.9996877205020439,STOP,
LRB-1709123820000000000-000238,SRR,SHORT,1709123880000000000,2024-02-28,12,1709123940000000000,59415.3,59440.0,59474.899999999994,59130.3,OPPOSING_INTERNAL_LIQUIDITY,59450.0,73.4550000000003,12.161,47963.73197619,1438.9119592857,118.31681348000102,1.914358435948601,0.0007,59439.9,1709123940000000000,3638,59475.00000000001,1709124180000000000,2024-02-28,12,4.0,-1439.13796923,-0.0005905124335674492,-1.0001570700297828,STOP,
LRB-1709128800000000000-000242,SRR,SHORT,1709128860000000000,2024-02-28,14,1709128920000000000,60513.9,60590.9,60648.0,60248.0,OPPOSING_INTERNAL_LIQUIDITY,60625.0,100.06000000000022,9.817,46524.59400696,1395.7378202087998,142.17203336000097,1.8154960852703084,0.0007,60590.8,1709128920000000000,3721,60648.1,1709128980000000000,2024-02-28,14,1.0,-1395.65569691,-0.000945688124269619,-0.9999411613717055,STOP,
LRB-1709131500000000000-000244,SRR,SHORT,1709131560000000000,2024-02-28,14,1709131620000000000,60331.6,60334.7,60452.4,59814.8,OPPOSING_INTERNAL_LIQUIDITY,60397.3,152.894999999999,6.686,45128.93831005,1353.8681493015,202.48259211999914,2.1512730819933563,0.0007,60334.59999999999,1709131620000000000,3766,60452.5,1709131800000000000,2024-02-28,14,3.0,-1353.58718542,-0.00195410262105009,-0.999792473231869,STOP,
LRB-1709143860000000000-000256,SRR,LONG,1709143980000000000,2024-02-28,18,1709144040000000000,60839.7,60590.3,60508.8,61721.100000000006,OPPOSING_INTERNAL_LIQUIDITY,60800.0,277.7049999999999,7.888,43775.35112463,1313.2605337388998,166.48575852000042,6.27670516258878,0.0007,60590.4,1709144040000000000,3973,60508.700000000004,1709144340000000000,2024-02-28,18,5.0,-1313.11039056,-0.00134839842615327,-0.9998856714451989,STOP,
LRB-1709150460000000000-000265,SRR,SHORT,1709150520000000000,2024-02-28,20,1709150580000000000,61107.3,61125.1,61179.100000000006,60674.5,OPPOSING_INTERNAL_LIQUIDITY,61157.6,146.2050000000003,9.111,42462.24073407,1273.8672220221,139.80933748000362,2.6117016687259755,0.0007,61124.99999999999,1709150580000000000,4082,60674.59999999999,1709150820000000000,2024-02-28,20,4.0,3326.79309108,0.007368507157464238,2.611569740996354,TARGET,
LRB-1709160780000000000-000276,SRR,SHORT,1709160840000000000,2024-02-28,22,1709160900000000000,61343.9,61387.9,61436.1,61021.2,OPPOSING_INTERNAL_LIQUIDITY,61355.6,91.26999999999899,10.222,45789.03382515,1373.6710147545,134.37840112000032,2.0897229588945394,0.0007,61387.80000000001,1709160900000000000,4254,61436.19999999999,1709161380000000000,2024-02-28,23,8.0,-1373.5996496,-0.0007884302744190152,-0.9999480478559033,STOP,
LRB-1709163660000000000-000280,SRR,SHORT,1709163720000000000,2024-02-28,23,1709163780000000000,62499.4,62548.3,62666.899999999994,62135.7,OPPOSING_INTERNAL_LIQUIDITY,62643.6,132.27000000000007,6.454,44415.43417555,1332.4630252665,206.43222711999772,1.574953700475338,0.0007,62548.19999999999,1709163780000000000,4302,62135.80000000001,1709165100000000000,2024-02-29,0,22.0,2098.3322248,0.006593315235290219,1.574777074493547,OTHER_EXIT,
LRB-1709167200000000000-000284,SRR,SHORT,1709167260000000000,2024-02-29,0,1709167320000000000,61826.2,61869.5,62050.200000000004,61523.5,OPPOSING_INTERNAL_LIQUIDITY,61990.0,114.82999999999848,5.213,46513.76640035,1395.4129920105001,267.63018047999867,0.9693409746790054,0.0007,61869.40000000001,1709167320000000000,4361,61523.6,1709167800000000000,2024-02-29,0,8.0,1352.3820037,0.005589192718856335,0.9691625428766423,TARGET,
LRB-1709168580000000000-000286,SRR,LONG,1709168640000000000,2024-02-29,1,1709168700000000000,61531.0,61491.8,61232.899999999994,61821.100000000006,OPPOSING_INTERNAL_LIQUIDITY,61269.6,117.64499999999971,4.162,47866.14840405,1435.9844521215,345.01888187999947,0.7036744443581988,0.0007,61491.9,1709168700000000000,4384,61232.8,1709169120000000000,2024-02-29,1,7.0,-1435.92034098,-0.004213563087170807,-0.9999553538748938,STOP,
LRB-1709169120000000000-000287,SRR,LONG,1709169240000000000,2024-02-29,1,1709169300000000000,61250.4,61191.6,61148.8,61570.5,OPPOSING_INTERNAL_LIQUIDITY,61242.3,110.21000000000058,10.826,46430.22806307,1392.9068418921,128.6550682400005,2.275592668093402,0.0007,61191.7,1709169300000000000,4394,61148.700000000004,1709170020000000000,2024-02-29,1,12.0,-1392.63801928,-0.0007027096812148171,-0.999807006036574,STOP,
LRB-1709170020000000000-000288,SRR,LONG,1709170080000000000,2024-02-29,1,1709170140000000000,61220.9,61220.1,61097.799999999996,61504.8,OPPOSING_INTERNAL_LIQUIDITY,61154.0,92.77000000000007,6.491,45037.59004379,1351.1277013136998,208.14411488000295,0.9541109058716114,0.0007,61220.19999999999,1709170140000000000,4408,61504.700000000004,1709170500000000000,2024-02-29,1,6.0,1289.06437187,0.004647158944270267,0.9540655340103266,TARGET,
LRB-1709178600000000000-000297,SRR,SHORT,1709178720000000000,2024-02-29,3,1709178780000000000,61533.6,61564.3,61586.1,61200.0,OPPOSING_INTERNAL_LIQUIDITY,61542.2,56.02999999999847,12.846,46326.65441566,1389.7996324698,108.18766767999641,2.5711339930423036,0.0007,61564.19999999999,1709178780000000000,4552,61586.200000000004,1709179080000000000,2024-02-29,3,5.0,-1390.00502688,-0.00035735053813766045,-1.0001477870661364,STOP,
LRB-1709184060000000000-000304,SRR,LONG,1709184120000000000,2024-02-29,5,1709184180000000000,62006.7,62040.5,61846.5,62515.399999999994,OPPOSING_INTERNAL_LIQUIDITY,61900.0,85.1049999999992,4.798,44936.64938878,1348.0994816634,280.9292941199988,1.3793893271752442,0.0007,62040.600000000006,1709184180000000000,4642,62515.299999999996,1709186100000000000,2024-02-29,5,32.0,1859.27715426,0.007651441153051224,1.3791839397236958,TARGET,
LRB-1709187000000000000-000306,SRR,SHORT,1709187060000000000,2024-02-29,6,1709187120000000000,63061.4,63024.2,63205.2,62275.100000000006,OPPOSING_INTERNAL_LIQUIDITY,63100.0,113.0800000000003,5.207,46795.92654304,1403.8777962912,269.60701247999924,2.4524231915111954,0.0007,63024.1,1709187120000000000,4691,63205.299999999996,1709187240000000000,2024-02-29,6,2.0,-1403.60194006,-0.0028750906399297583,-0.999803504099909,STOP,
LRB-1709191320000000000-000311,SRR,LONG,1709191500000000000,2024-02-29,7,1709191560000000000,62929.0,62850.1,62680.8,63221.6,OPPOSING_INTERNAL_LIQUIDITY,62758.9,115.53500000000022,5.29,45392.32460298,1361.7697380893999,257.4144000399985,1.0995880959107889,0.0007,62850.200000000004,1709191560000000000,4765,62680.700000000004,1709191860000000000,2024-02-29,7,5.0,-1361.4959227,-0.00269688879271665,-0.9997989268069768,STOP,
LRB-1709191860000000000-000312,SRR,LONG,1709191920000000000,2024-02-29,7,1709191980000000000,62797.1,62813.5,62590.8,63221.6,OPPOSING_INTERNAL_LIQUIDITY,62690.0,115.56000000000058,4.251,44030.82868028,1320.9248604084,310.7277786400004,1.0287957883880239,0.0007,62813.6,1709191980000000000,4772,62590.700000000004,1709195160000000000,2024-02-29,8,53.0,-1320.71347551,-0.0035485945718760617,-0.9998399720493302,STOP,
LRB-1709198580000000000-000317,SRR,LONG,1709198640000000000,2024-02-29,9,1709198700000000000,62628.1,62590.8,62532.99999999999,63068.600000000006,OPPOSING_INTERNAL_LIQUIDITY,62605.0,77.98500000000058,8.798,42710.11520477,1281.3034561431,145.62543284000498,2.6756206824674758,0.0007,62590.899999999994,1709198700000000000,4884,62532.899999999994,1709198760000000000,2024-02-29,9,1.0,-1280.87143468,-0.0009266522769284354,-0.9996628265841095,STOP,
LRB-1709201760000000000-000322,SRR,LONG,1709201940000000000,2024-02-29,10,1709202000000000000,62433.4,62370.2,62344.19999999999,62844.5,OPPOSING_INTERNAL_LIQUIDITY,62395.3,74.11999999999898,10.947,41429.24377009,1242.8773131026999,113.52965928000167,3.403953754911659,0.0007,62370.3,1709202000000000000,4939,62844.4,1709204100000000000,2024-02-29,10,35.0,4230.46497537,0.007601374372096952,3.4037671544660606,TARGET,
LRB-1709206560000000000-000327,SRR,SHORT,1709206740000000000,2024-02-29,11,1709206800000000000,63193.3,63274.2,63468.5,62852.0,OPPOSING_INTERNAL_LIQUIDITY,63233.4,95.82500000000036,4.837,45659.70874546,1369.7912623638,283.18586620000326,1.1784191932951533,0.0007,63274.1,1709206800000000000,5019,62852.1,1709208360000000000,2024-02-29,12,26.0,1614.16329942,0.006669395534665843,1.17840093141965,TARGET,
LRB-1709219580000000000-000342,SRR,LONG,1709219640000000000,2024-02-29,15,1709219700000000000,62677.6,62655.2,62605.100000000006,63068.3,OPPOSING_INTERNAL_LIQUIDITY,62680.0,97.48500000000021,10.278,47273.87204488,1418.2161613464,137.98101083999245,2.35462508951151,0.0007,62655.299999999996,1709219700000000000,5234,63068.19999999999,1709220060000000000,2024-02-29,15,6.0,3339.2559069,0.006590025105617469,2.3545465056115553,OTHER_EXIT,
LRB-1709221380000000000-000345,SRR,LONG,1709221440000000000,2024-02-29,15,1709221500000000000,63040.5,63030.1,62974.899999999994,63348.899999999994,OPPOSING_INTERNAL_LIQUIDITY,62988.0,102.51500000000087,10.573,50613.12795178,1518.3938385534,143.60469916000315,1.6025568894760804,0.0007,63030.200000000004,1709221500000000000,5264,62974.8,1709221680000000000,2024-02-29,15,3.0,-1518.3198055,-0.0008789437444272976,-0.9999512425225128,STOP,
LRB-1709228340000000000-000355,SRR,LONG,1709228400000000000,2024-02-29,17,1709228460000000000,61360.2,61198.5,61187.6,62198.0,OPPOSING_INTERNAL_LIQUIDITY,61305.0,155.1350000000006,15.218,49094.80814628,1472.8442443883998,96.78106243999783,9.432862452465763,0.0007,61198.59999999999,1709228460000000000,5380,61187.5,1709228520000000000,2024-02-29,17,1.0,-1472.64996886,-0.0001813766981596192,-0.9998680949943349,STOP,
LRB-1709229060000000000-000356,SRR,LONG,1709229240000000000,2024-02-29,17,1709229300000000000,60906.0,60906.4,60612.4,61773.6,OPPOSING_INTERNAL_LIQUIDITY,60666.0,274.35000000000036,3.766,47622.15817742,1428.6647453226,379.3111263999952,2.059322665837853,0.0007,60906.5,1709229300000000000,5394,60612.3,1709232660000000000,2024-02-29,18,56.0,-1428.30506056,-0.004830354724044184,-0.9997482371117662,STOP,
